run_id,spec_version,mode,scale,freq_hz,target_amp_p2p_mm,mass_exp,inertia_exp,mass_multiplier,inertia_multiplier,force_exp,effective_force_multiplier,n_force_scaled,duration_s,settle_s,play_time_s,open_gap_mm,gravity_state,gravity_enabled,gravity_x,gravity_y,gravity_z,target_position_formula_id,target_velocity_formula_id,target_marker_name,controller_architecture_id,target_weight,l2_regularization,excitation_damping,frame_damping,rotary_damping,max_step_s,collision_setting,collision_api_success,collision_behaviors_disabled,tmj_joint_setting,tmj_connectors_found,tmj_connectors_modified,rest_lengths_reset,n_rest_lengths_reset,n_exciters,hybrid_solves_disabled,input_probes_removed,output_probes_removed,geometry_scaled,model_units,return_status,return_code,failure_reason,n_samples,actual_source_amp_p2p_mm,actual_target_amp_p2p_mm,amplitude_gain,tracking_rmse_mm,peak_excitation,mean_summed_squared_excitation,rmse_ok,peak_excitation_ok,amplitude_gain_ok,is_feasible,failed_criteria,model_source_sha256,compiled_model_sha256,case_runner_sha256,grid_runner_sha256,common_module_sha256,play_script_sha256,artisynth_launcher_sha256,java_executable_sha256,python_executable_sha256,base_jawdemo_class_sha256,base_jawmodel_class_sha256,code_bundle_sha256,configuration_sha256,raw_java_csv_sha256,raw_stdout_sha256,raw_stderr_sha256,raw_run_log_sha256,command_sha256,environment_sha256,result_json_sha256,started_utc,finished_utc,elapsed_seconds
force_capacity_s2__s1p15__f6p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,6.5,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5022306836279569,1.5,1.0014871224186379,0.028866870871841064,0.20972463380695738,0.00015130683478507153,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,830e3282f318b87caefa60465b3d06d327526afa841e444de25c2304a2157a8f,56d0f491acf42caa59b04471f159b7c2b970e2412ea3962e27d5208721a1a29e,96cb27f01ad357df83abe268ff54c90ecfe81465b16b9a2517d616b7e1641475,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,5f819ae99083b8d614b187633d6e57e726264919eac94c83dbf96c38680092e9,4f1da9e16eb573f16713c32ccc6e22875fe587802ff9dcb30e17350a71aa7401,70386fecfbc6fe9e4a7d991e403b2f2ae9e7bd70690540eff59171e402202b77,72bfa52722de37f4760a6f6b0592126c9f952128cc9259e863776b5a82c5c06b,2026-07-20T20:07:34Z,2026-07-20T20:07:50Z,15.997590167040471
force_capacity_s2__s1p15__f7p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,7,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5028458069053627,1.5,1.0018972046035752,0.028846582016227289,0.19807098146480784,0.0001872644170130524,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,126afd6b8989c755eb6f7081193dc33d9490bcedbe202cc4599434a945db5e88,fd3ccf63e8477572474a9ef2bee3b235ea305d7f3deac93a664ec98e8a9e8a98,9edf1e0467e883dc0800faed7c9e07a6a0fd179cf397277b20f473f19ca50503,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,0794cdcf6a067560b0ea96f6c9c2e0d1be24425afc7cce526c398d25721fe09c,c0bde75ef036ef25102c77dd74ee2bc59e016a165480d1349f6ec25e6f376afb,707b89877701049cb28224a413636a9495bdf96466c828ef2ee4723c3cdd3efd,f3715946a753d33e772c78d31649676bc45a40f78e2060abe6990958b217ef9f,2026-07-20T20:07:51Z,2026-07-20T20:08:07Z,16.093122709018644
force_capacity_s2__s1p15__f7p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,7.5,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5023334337111933,1.5,1.0015556224741289,0.028801127339212591,0.18641764239383332,0.00016137819668041655,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,7472a8ffa433c9b80d94b5e1f66d70443eb12476fba5c97272ac5cbf35ec5eb5,8804fa5edf5baa4fe95d03a6107b3e618c59db6c025b53db98a1dafa5e2d2f7d,a537cfc1788b614a9a75a8ab7159735925676fb9b9f10c744cbe56e5562364d2,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,c618109fbbba5d8a22895a4ea5fbc28b224d38f4f2b5b2e36ed0350749eba99b,5d770e5e70e6d3f94888bf73f5165a16e9f3a7daadb0714f25cd17af3c21dbd4,3b6d414d7af075f8ae63cffb6ea3cf13e2a068ded6a6954c0262599787995b27,a1b2f0dd1d4f2b98f8d6164686e94b6825927307e2754632f3e7eb9879b5c8fb,2026-07-20T20:08:07Z,2026-07-20T20:08:23Z,15.777531624946278
force_capacity_s2__s1p15__f8p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,8,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5030121343360605,1.5,1.0020080895573737,0.028746789274776311,0.1747646415358193,0.00014952143622008445,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,7a39d9321443abda0eacbd918bc190e277e67fb3e3c05cc84b59d3364cc308fd,463d64cb0db88696b19a769f79f99ada39c67cafbe6098f196884e1213fa8f1c,b1849a8da9039f79e05147e6a8e16ed08759e08d0644431ccfbf45548c201096,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,fe92672b132484710f5d380a3a57522c68200a7b1fc6207161cde3eb61035219,60be54feba72dbc6ca0825b9f8352b15fc369edcaf0d660ed02b4653abefc696,0e21b1bf8b1493009d9879c18e5f007b87339abbc9e3bb9881df54a9e150fdee,ede51135c2ce0a26115fc5c7eb77e61a02fd652a3236ae3390d4e6842adbbf14,2026-07-20T20:08:23Z,2026-07-20T20:08:38Z,15.25843258399982
force_capacity_s2__s1p15__f8p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,8.5,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5033902456992081,1.5,1.0022601637994721,0.028695494615184228,0.16311200378830429,0.00014795246601605471,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,96182886347928fd024e0c8b41210bf497ade20c2fe9b4f6d76891cb6e1b829c,4b9c3a1b9d10dc7db3ffdc29fbffb26da60d2838645f32093857db93bb7ff99b,3c71adfe0059d65b1da07f86917a1d214e4ba6c74d8e2ed03d3ea48f9496a49f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,27ab345811d5271786104d5717ff2a04b22a4eca161c4083065dfb13fb03c963,f97be04ee7bb4a414650e8ae6beef9257e8399e406546c06f8ce695034104bc3,e2c1b8aac26959e52ae2431ea7aa0729536ebc128411ccd3e6f97fe70070c05e,703e1399582a2a294bcc3e5434bc7d1e5ba526490056378a63eff3531e62421e,2026-07-20T20:08:38Z,2026-07-20T20:08:54Z,15.496168375015259
force_capacity_s2__s1p15__f9p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,9,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5037843037363245,1.5,1.0025228691575496,0.028608493711951871,0.15145975409363666,0.00012992854988535933,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,ce0a2efcb8c37b20e8db2c4198741002a41aa4c5c7243cef12843a915047b0a0,939ee63b103428d17bc6318aa593c0283e59b62705e7ed603e90a1e3d230cd54,5574b2a32b1aad66922e9dc1b1f5a87b2447431671b41c8857eb96610660b8ce,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,bd43019c24f58f377b490bf9c672a94b6068bcff1f8204b29bf167f6d38daae1,b53c34431fbb1d24b8fed56d0b4b3fc64ae194d73a2728107bbf48536d9bf660,be6012521d7daa140d290da227e7ca77ba9eb45c225988e6b4f4827f13c9f905,bc899b86a9559b309166df745366371dc1ebac521940e6c89563e5e72373d18d,2026-07-20T20:08:54Z,2026-07-20T20:09:09Z,15.633972249983344
force_capacity_s2__s1p15__f9p5__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,9.5,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5045546112965908,1.5,1.0030364075310605,0.028504985301472111,0.13980791733166967,0.00014498786228659121,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,31960bc6b0dcffe04bf7df061c51bdf7ff4303520308efa889dded8b50f63b7a,d8749b5c21afdbbd7825f36e5c7ce3f60c2db34291bab3cc023a76bc4237c43d,f47cb8a187b19ebe23e3ff5570f269837a960d2eee0fa3380e61d833880e77c2,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,857242bbc8d946cae9a7a57914a6017d2ea05f7dbf3aa219fcc0f5b96e6ea82c,318af0db391821d32978685f427ba955caa00c5366e5e8db6c514c0737289c50,e9b87e75d25620fa8a9cc01f27328a00daf5f38f9039cb44d79f0308f3aabfdd,1795722ae6c0132fa65e95afe9666d7932d30a0ad609b0facd3d7b8ddb26820f,2026-07-20T20:09:10Z,2026-07-20T20:09:25Z,15.736815374984872
force_capacity_s2__s1p15__f10p0__A1p5,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.1499999999999999,10,1.5,3,5,1.5208749999999998,2.0113571874999994,2,1.3224999999999998,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.5030988057471149,1.5,1.0020658704980765,0.028342757098872681,0.12815651844207901,0.00010597252695955403,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,b86ba97eca1c1b73a92877325079dda0e6a30e003b2bec417ac570a7554a2137,33798bd76d2a4bac659011b0cab5d63d759265e701577fb7aa036bea81636e7e,c26857afa65e5bc77a342ebbd9ea1ac9bd3df49b3f285ac76b26e18dcab59c27,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,9d03e95bd39271fd5d8497c3d46b2217d4c9d6af9c99d568cac3c42dcb291439,abce49226d5d0968b22868ced384fd8efbb3362f9535499ab54c8b74221ea690,1c49cb779e63b578446031f4ddb5de998c1823e92249fb63fc4f97dd44ee3251,1b69830fcf3a725961ec6f95b0f7ecfa6a766cd24837684ecfac482d6c5fe4ec,2026-07-20T20:09:25Z,2026-07-20T20:09:41Z,15.945992291963194
force_capacity_s2__s1p20__f1p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.2,1,1,3,5,1.7279999999999998,2.4883199999999994,2,1.4399999999999999,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0000236010928916,1,1.0000236010928916,0.019338259945939788,0.23492372506933637,0.00012110735323651216,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,540a09819e751b101f0c237babe9f25a234caaa8fcbc80320a7be772753da2ed,609ba3d25c18941141875b288a420df5999ff0972abdeaebb3ac9a25f698724e,610d4236f4427c1f07be07b8b4d7906444eee02c5dcc91c63f9884760232cf10,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,ff3c36266cebb987479617958c337a3a501b00d0658c515c1dab5814d5828f57,207527794ee2aeabab12fa0ec1e8c8795927fd6bff812e9aa7ed7ab0268f6f52,2c23d200cc52535f249eb7da18bb2bf30e7933e9f7ae0fa8b7617930cd4eb9d4,203db6f0326585184b7be76258d896bec2e2a75e668e0fb4eaa855740b28064f,2026-07-20T20:09:42Z,2026-07-20T20:09:58Z,16.001425958005711
force_capacity_s2__s1p20__f1p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,1.2,1.5,1,3,5,1.7279999999999998,2.4883199999999994,2,1.4399999999999999,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0000700812835177,1,1.0000700812835177,0.019328938127069442,0.22681864278460159,0.00011476627335336856,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,2a4eefa0b6174b84b42b754c08148167b807fa954b3da57979f0be1301a01c55,ba9ae1c587f9bca5afd0091ab4783fa2e4ee2709cb34ca4305d5cf2de53b12a7,6937253cf66a4a30724deec37339f0924bcfaa3d4324f295c3da7144f2a7903f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,d9450611b7a842cef145924ac586466c31a6f8f05f37f6570778803af0996ca3,53088d521398339e12191dfa257c09d9c0778bc9a40af86749b020635a8f786e,026a13e12be261d2db28edd6ee04bcaa2f6efad5725a83e66c9b6d4c69a57d56,2c894a79edb3e9170311176b6acf283879a6064341697fc119cdf2de58c9fcdc,2026-07-20T20:09:58Z,2026-07-20T20:10:14Z,16.088090042001568
